"Machine Learner";"Subset Type";"Measure Name";"Measure Value";"Measure Ideal Value";"Dataset";"Percentage";"Kernel";"C";"Gamma"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedPrecision";"0.9905660377358491";"1.0";"Text";"40.0";"RBFKernel";"9.0";"-1.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedRecall";"0.9905660377358491";"1.0";"Text";"40.0";"RBFKernel";"9.0";"-1.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedFMeasure";"1.0";"1.0";"Text";"40.0";"RBFKernel";"9.0";"-1.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedAccuracy";"0.5622670807453417";"1.0";"Text";"40.0";"RBFKernel";"9.0";"-1.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedPrecision";"0.6134575569358179";"1.0";"Text";"40.0";"RBFKernel";"9.0";"-1.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedRecall";"0.6079166666666667";"1.0";"Text";"40.0";"RBFKernel";"9.0";"-1.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedFMeasure";"0.8492025518341311";"1.0";"Text";"40.0";"RBFKernel";"9.0";"-1.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedAccuracy";"0.9905660377358491";"1.0";"Text";"40.0";"RBFKernel";"9.0";"1.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedPrecision";"0.9905660377358491";"1.0";"Text";"40.0";"RBFKernel";"9.0";"1.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedRecall";"0.9905660377358491";"1.0";"Text";"40.0";"RBFKernel";"9.0";"1.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedFMeasure";"1.0";"1.0";"Text";"40.0";"RBFKernel";"9.0";"1.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedAccuracy";"0.4062333629103817";"1.0";"Text";"40.0";"RBFKernel";"9.0";"1.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedPrecision";"0.4716356107660456";"1.0";"Text";"40.0";"RBFKernel";"9.0";"1.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedRecall";"0.4408333333333334";"1.0";"Text";"40.0";"RBFKernel";"9.0";"1.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedFMeasure";"0.7604678362573101";"1.0";"Text";"40.0";"RBFKernel";"9.0";"1.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedAccuracy";"0.9905660377358491";"1.0";"Text";"40.0";"RBFKernel";"9.0";"3.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedPrecision";"0.9905660377358491";"1.0";"Text";"40.0";"RBFKernel";"9.0";"3.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedRecall";"0.9905660377358491";"1.0";"Text";"40.0";"RBFKernel";"9.0";"3.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedFMeasure";"1.0";"1.0";"Text";"40.0";"RBFKernel";"9.0";"3.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedAccuracy";"0.37704081632653075";"1.0";"Text";"40.0";"RBFKernel";"9.0";"3.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedPrecision";"0.4426501035196688";"1.0";"Text";"40.0";"RBFKernel";"9.0";"3.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedRecall";"0.4141666666666667";"1.0";"Text";"40.0";"RBFKernel";"9.0";"3.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedFMeasure";"0.7372584541062801";"1.0";"Text";"40.0";"RBFKernel";"9.0";"3.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedAccuracy";"0.9905660377358491";"1.0";"Text";"40.0";"RBFKernel";"11.0";"-9.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedPrecision";"0.9905660377358491";"1.0";"Text";"40.0";"RBFKernel";"11.0";"-9.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedRecall";"0.9905660377358491";"1.0";"Text";"40.0";"RBFKernel";"11.0";"-9.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedFMeasure";"1.0";"1.0";"Text";"40.0";"RBFKernel";"11.0";"-9.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedAccuracy";"0.6098639455782312";"1.0";"Text";"40.0";"RBFKernel";"11.0";"-9.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedPrecision";"0.6652083333333334";"1.0";"Text";"40.0";"RBFKernel";"11.0";"-9.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedRecall";"0.6650000000000001";"1.0";"Text";"40.0";"RBFKernel";"11.0";"-9.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedFMeasure";"0.8749025974025977";"1.0";"Text";"40.0";"RBFKernel";"11.0";"-9.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedAccuracy";"0.9905660377358491";"1.0";"Text";"40.0";"RBFKernel";"11.0";"-7.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedPrecision";"0.9905660377358491";"1.0";"Text";"40.0";"RBFKernel";"11.0";"-7.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedRecall";"0.9905660377358491";"1.0";"Text";"40.0";"RBFKernel";"11.0";"-7.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedFMeasure";"1.0";"1.0";"Text";"40.0";"RBFKernel";"11.0";"-7.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedAccuracy";"0.6075717243419108";"1.0";"Text";"40.0";"RBFKernel";"11.0";"-7.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedPrecision";"0.6604166666666668";"1.0";"Text";"40.0";"RBFKernel";"11.0";"-7.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedRecall";"0.661875";"1.0";"Text";"40.0";"RBFKernel";"11.0";"-7.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedFMeasure";"0.8845568273534379";"1.0";"Text";"40.0";"RBFKernel";"11.0";"-7.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedAccuracy";"0.9905660377358491";"1.0";"Text";"40.0";"RBFKernel";"11.0";"-5.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedPrecision";"0.9905660377358491";"1.0";"Text";"40.0";"RBFKernel";"11.0";"-5.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedRecall";"0.9905660377358491";"1.0";"Text";"40.0";"RBFKernel";"11.0";"-5.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedFMeasure";"1.0";"1.0";"Text";"40.0";"RBFKernel";"11.0";"-5.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedAccuracy";"0.6130434782608696";"1.0";"Text";"40.0";"RBFKernel";"11.0";"-5.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedPrecision";"0.672291666666667";"1.0";"Text";"40.0";"RBFKernel";"11.0";"-5.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedRecall";"0.6697916666666667";"1.0";"Text";"40.0";"RBFKernel";"11.0";"-5.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedFMeasure";"0.8668647836680627";"1.0";"Text";"40.0";"RBFKernel";"11.0";"-5.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedAccuracy";"0.9905660377358491";"1.0";"Text";"40.0";"RBFKernel";"11.0";"-3.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedPrecision";"0.9905660377358491";"1.0";"Text";"40.0";"RBFKernel";"11.0";"-3.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedRecall";"0.9905660377358491";"1.0";"Text";"40.0";"RBFKernel";"11.0";"-3.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedFMeasure";"1.0";"1.0";"Text";"40.0";"RBFKernel";"11.0";"-3.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedAccuracy";"0.6118308192842355";"1.0";"Text";"40.0";"RBFKernel";"11.0";"-3.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedPrecision";"0.6716666666666669";"1.0";"Text";"40.0";"RBFKernel";"11.0";"-3.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedRecall";"0.6654166666666667";"1.0";"Text";"40.0";"RBFKernel";"11.0";"-3.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedFMeasure";"0.8717332713200485";"1.0";"Text";"40.0";"RBFKernel";"11.0";"-3.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedAccuracy";"0.9905660377358491";"1.0";"Text";"40.0";"RBFKernel";"11.0";"-1.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedPrecision";"0.9905660377358491";"1.0";"Text";"40.0";"RBFKernel";"11.0";"-1.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedRecall";"0.9905660377358491";"1.0";"Text";"40.0";"RBFKernel";"11.0";"-1.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedFMeasure";"1.0";"1.0";"Text";"40.0";"RBFKernel";"11.0";"-1.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedAccuracy";"0.5622670807453417";"1.0";"Text";"40.0";"RBFKernel";"11.0";"-1.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedPrecision";"0.6134575569358179";"1.0";"Text";"40.0";"RBFKernel";"11.0";"-1.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedRecall";"0.6079166666666667";"1.0";"Text";"40.0";"RBFKernel";"11.0";"-1.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedFMeasure";"0.8492025518341311";"1.0";"Text";"40.0";"RBFKernel";"11.0";"-1.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedAccuracy";"0.9905660377358491";"1.0";"Text";"40.0";"RBFKernel";"11.0";"1.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedPrecision";"0.9905660377358491";"1.0";"Text";"40.0";"RBFKernel";"11.0";"1.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedRecall";"0.9905660377358491";"1.0";"Text";"40.0";"RBFKernel";"11.0";"1.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedFMeasure";"1.0";"1.0";"Text";"40.0";"RBFKernel";"11.0";"1.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedAccuracy";"0.4062333629103817";"1.0";"Text";"40.0";"RBFKernel";"11.0";"1.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedPrecision";"0.4716356107660456";"1.0";"Text";"40.0";"RBFKernel";"11.0";"1.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedRecall";"0.4408333333333334";"1.0";"Text";"40.0";"RBFKernel";"11.0";"1.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedFMeasure";"0.7604678362573101";"1.0";"Text";"40.0";"RBFKernel";"11.0";"1.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedAccuracy";"0.9905660377358491";"1.0";"Text";"40.0";"RBFKernel";"11.0";"3.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedPrecision";"0.9905660377358491";"1.0";"Text";"40.0";"RBFKernel";"11.0";"3.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedRecall";"0.9905660377358491";"1.0";"Text";"40.0";"RBFKernel";"11.0";"3.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedFMeasure";"1.0";"1.0";"Text";"40.0";"RBFKernel";"11.0";"3.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedAccuracy";"0.37704081632653075";"1.0";"Text";"40.0";"RBFKernel";"11.0";"3.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedPrecision";"0.4426501035196688";"1.0";"Text";"40.0";"RBFKernel";"11.0";"3.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedRecall";"0.4141666666666667";"1.0";"Text";"40.0";"RBFKernel";"11.0";"3.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedFMeasure";"0.7372584541062801";"1.0";"Text";"40.0";"RBFKernel";"11.0";"3.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedAccuracy";"0.8828358208955225";"1.0";"Text";"50.0";"PolyKernel";"-1.0";"0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedPrecision";"0.9104477611940297";"1.0";"Text";"50.0";"PolyKernel";"-1.0";"0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedRecall";"0.8939849624060151";"1.0";"Text";"50.0";"PolyKernel";"-1.0";"0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedFMeasure";"0.9666090629800307";"1.0";"Text";"50.0";"PolyKernel";"-1.0";"0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedAccuracy";"0.6318052594171998";"1.0";"Text";"50.0";"PolyKernel";"-1.0";"0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedPrecision";"0.6741293532338307";"1.0";"Text";"50.0";"PolyKernel";"-1.0";"0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedRecall";"0.6606516290726816";"1.0";"Text";"50.0";"PolyKernel";"-1.0";"0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedFMeasure";"0.9113766531292306";"1.0";"Text";"50.0";"PolyKernel";"-1.0";"0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedAccuracy";"0.9894736842105263";"1.0";"Text";"50.0";"PolyKernel";"1.0";"0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedPrecision";"0.9924812030075187";"1.0";"Text";"50.0";"PolyKernel";"1.0";"0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedRecall";"0.9894736842105263";"1.0";"Text";"50.0";"PolyKernel";"1.0";"0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedFMeasure";"0.9981060606060606";"1.0";"Text";"50.0";"PolyKernel";"1.0";"0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedAccuracy";"0.6525764036958068";"1.0";"Text";"50.0";"PolyKernel";"1.0";"0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedPrecision";"0.6992537313432837";"1.0";"Text";"50.0";"PolyKernel";"1.0";"0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedRecall";"0.6954887218045112";"1.0";"Text";"50.0";"PolyKernel";"1.0";"0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedFMeasure";"0.899630054041819";"1.0";"Text";"50.0";"PolyKernel";"1.0";"0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedAccuracy";"0.9924812030075187";"1.0";"Text";"50.0";"PolyKernel";"3.0";"0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedPrecision";"0.9924812030075187";"1.0";"Text";"50.0";"PolyKernel";"3.0";"0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedRecall";"0.9924812030075187";"1.0";"Text";"50.0";"PolyKernel";"3.0";"0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedFMeasure";"1.0";"1.0";"Text";"50.0";"PolyKernel";"3.0";"0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedAccuracy";"0.6461087420042646";"1.0";"Text";"50.0";"PolyKernel";"3.0";"0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedPrecision";"0.6940298507462688";"1.0";"Text";"50.0";"PolyKernel";"3.0";"0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedRecall";"0.6992481203007518";"1.0";"Text";"50.0";"PolyKernel";"3.0";"0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedFMeasure";"0.8884685972064614";"1.0";"Text";"50.0";"PolyKernel";"3.0";"0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedAccuracy";"0.9924812030075187";"1.0";"Text";"50.0";"PolyKernel";"5.0";"0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedPrecision";"0.9924812030075187";"1.0";"Text";"50.0";"PolyKernel";"5.0";"0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedRecall";"0.9924812030075187";"1.0";"Text";"50.0";"PolyKernel";"5.0";"0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedFMeasure";"1.0";"1.0";"Text";"50.0";"PolyKernel";"5.0";"0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedAccuracy";"0.6461087420042646";"1.0";"Text";"50.0";"PolyKernel";"5.0";"0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedPrecision";"0.6940298507462688";"1.0";"Text";"50.0";"PolyKernel";"5.0";"0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedRecall";"0.6992481203007518";"1.0";"Text";"50.0";"PolyKernel";"5.0";"0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedFMeasure";"0.8884685972064614";"1.0";"Text";"50.0";"PolyKernel";"5.0";"0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedAccuracy";"0.9924812030075187";"1.0";"Text";"50.0";"PolyKernel";"7.0";"0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedPrecision";"0.9924812030075187";"1.0";"Text";"50.0";"PolyKernel";"7.0";"0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedRecall";"0.9924812030075187";"1.0";"Text";"50.0";"PolyKernel";"7.0";"0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedFMeasure";"1.0";"1.0";"Text";"50.0";"PolyKernel";"7.0";"0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedAccuracy";"0.6461087420042646";"1.0";"Text";"50.0";"PolyKernel";"7.0";"0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedPrecision";"0.6940298507462688";"1.0";"Text";"50.0";"PolyKernel";"7.0";"0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedRecall";"0.6992481203007518";"1.0";"Text";"50.0";"PolyKernel";"7.0";"0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedFMeasure";"0.8884685972064614";"1.0";"Text";"50.0";"PolyKernel";"7.0";"0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedAccuracy";"0.9924812030075187";"1.0";"Text";"50.0";"PolyKernel";"9.0";"0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedPrecision";"0.9924812030075187";"1.0";"Text";"50.0";"PolyKernel";"9.0";"0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedRecall";"0.9924812030075187";"1.0";"Text";"50.0";"PolyKernel";"9.0";"0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedFMeasure";"1.0";"1.0";"Text";"50.0";"PolyKernel";"9.0";"0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedAccuracy";"0.6461087420042646";"1.0";"Text";"50.0";"PolyKernel";"9.0";"0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedPrecision";"0.6940298507462688";"1.0";"Text";"50.0";"PolyKernel";"9.0";"0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedRecall";"0.6992481203007518";"1.0";"Text";"50.0";"PolyKernel";"9.0";"0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedFMeasure";"0.8884685972064614";"1.0";"Text";"50.0";"PolyKernel";"9.0";"0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedAccuracy";"0.9924812030075187";"1.0";"Text";"50.0";"PolyKernel";"11.0";"0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedPrecision";"0.9924812030075187";"1.0";"Text";"50.0";"PolyKernel";"11.0";"0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedRecall";"0.9924812030075187";"1.0";"Text";"50.0";"PolyKernel";"11.0";"0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedFMeasure";"1.0";"1.0";"Text";"50.0";"PolyKernel";"11.0";"0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedAccuracy";"0.6461087420042646";"1.0";"Text";"50.0";"PolyKernel";"11.0";"0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedPrecision";"0.6940298507462688";"1.0";"Text";"50.0";"PolyKernel";"11.0";"0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedRecall";"0.6992481203007518";"1.0";"Text";"50.0";"PolyKernel";"11.0";"0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedFMeasure";"0.8884685972064614";"1.0";"Text";"50.0";"PolyKernel";"11.0";"0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedAccuracy";"0.18988095238095232";"1.0";"Text";"50.0";"RBFKernel";"-1.0";"-9.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedPrecision";"0.2437810945273631";"1.0";"Text";"50.0";"RBFKernel";"-1.0";"-9.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedRecall";"0.23057644110275682";"1.0";"Text";"50.0";"RBFKernel";"-1.0";"-9.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedFMeasure";"0.5797325102880657";"1.0";"Text";"50.0";"RBFKernel";"-1.0";"-9.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedAccuracy";"0.13592750533049033";"1.0";"Text";"50.0";"RBFKernel";"-1.0";"-9.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedPrecision";"0.18407960199004977";"1.0";"Text";"50.0";"RBFKernel";"-1.0";"-9.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedRecall";"0.17368421052631575";"1.0";"Text";"50.0";"RBFKernel";"-1.0";"-9.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedFMeasure";"0.5144927536231884";"1.0";"Text";"50.0";"RBFKernel";"-1.0";"-9.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedAccuracy";"0.18988095238095232";"1.0";"Text";"50.0";"RBFKernel";"-1.0";"-7.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedPrecision";"0.2437810945273631";"1.0";"Text";"50.0";"RBFKernel";"-1.0";"-7.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedRecall";"0.23057644110275682";"1.0";"Text";"50.0";"RBFKernel";"-1.0";"-7.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedFMeasure";"0.5797325102880657";"1.0";"Text";"50.0";"RBFKernel";"-1.0";"-7.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedAccuracy";"0.13592750533049033";"1.0";"Text";"50.0";"RBFKernel";"-1.0";"-7.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedPrecision";"0.18407960199004977";"1.0";"Text";"50.0";"RBFKernel";"-1.0";"-7.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedRecall";"0.17368421052631575";"1.0";"Text";"50.0";"RBFKernel";"-1.0";"-7.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedFMeasure";"0.5144927536231884";"1.0";"Text";"50.0";"RBFKernel";"-1.0";"-7.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedAccuracy";"0.3298596304193319";"1.0";"Text";"50.0";"RBFKernel";"-1.0";"-5.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedPrecision";"0.3855721393034826";"1.0";"Text";"50.0";"RBFKernel";"-1.0";"-5.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedRecall";"0.368796992481203";"1.0";"Text";"50.0";"RBFKernel";"-1.0";"-5.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedFMeasure";"0.7564333814333815";"1.0";"Text";"50.0";"RBFKernel";"-1.0";"-5.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedAccuracy";"0.22846481876332617";"1.0";"Text";"50.0";"RBFKernel";"-1.0";"-5.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedPrecision";"0.27114427860696527";"1.0";"Text";"50.0";"RBFKernel";"-1.0";"-5.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedRecall";"0.2614035087719299";"1.0";"Text";"50.0";"RBFKernel";"-1.0";"-5.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedFMeasure";"0.6928104575163403";"1.0";"Text";"50.0";"RBFKernel";"-1.0";"-5.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedAccuracy";"0.626137171286425";"1.0";"Text";"50.0";"RBFKernel";"-1.0";"-3.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedPrecision";"0.6766169154228856";"1.0";"Text";"50.0";"RBFKernel";"-1.0";"-3.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedRecall";"0.6427318295739348";"1.0";"Text";"50.0";"RBFKernel";"-1.0";"-3.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedFMeasure";"0.9092675264550265";"1.0";"Text";"50.0";"RBFKernel";"-1.0";"-3.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedAccuracy";"0.433910803127221";"1.0";"Text";"50.0";"RBFKernel";"-1.0";"-3.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedPrecision";"0.48009950248756217";"1.0";"Text";"50.0";"RBFKernel";"-1.0";"-3.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedRecall";"0.4596491228070176";"1.0";"Text";"50.0";"RBFKernel";"-1.0";"-3.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedFMeasure";"0.83";"1.0";"Text";"50.0";"RBFKernel";"-1.0";"-3.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedAccuracy";"0.7752487562189055";"1.0";"Text";"50.0";"RBFKernel";"-1.0";"-1.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedPrecision";"0.8208955223880596";"1.0";"Text";"50.0";"RBFKernel";"-1.0";"-1.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedRecall";"0.7843358395989973";"1.0";"Text";"50.0";"RBFKernel";"-1.0";"-1.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedFMeasure";"0.9495922232529374";"1.0";"Text";"50.0";"RBFKernel";"-1.0";"-1.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedAccuracy";"0.4937899786780385";"1.0";"Text";"50.0";"RBFKernel";"-1.0";"-1.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedPrecision";"0.5398009950248754";"1.0";"Text";"50.0";"RBFKernel";"-1.0";"-1.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedRecall";"0.5197994987468672";"1.0";"Text";"50.0";"RBFKernel";"-1.0";"-1.0"
"HMC-LP-SMO-Trimmed";"Test";"ExampleBasedFMeasure";"0.8463855421686743";"1.0";"Text";"50.0";"RBFKernel";"-1.0";"-1.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedAccuracy";"0.637899786780384";"1.0";"Text";"50.0";"RBFKernel";"-1.0";"1.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedPrecision";"0.6990049751243781";"1.0";"Text";"50.0";"RBFKernel";"-1.0";"1.0"
"HMC-LP-SMO-Trimmed";"Train";"ExampleBasedRecall";"0.6685463659147869";"1.0";"Text";"50.0";"RBFKernel";"-1.0";"1.0"
