"Machine Learner";"Subset Type";"Measure Name";"Measure Value";"Measure Ideal Value";"Dataset";"Percentage";"Increment";"Kernel";"C";"Gamma"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedAccuracy";"0.9755666784122279";"1.0";"Text";"30";"10";"PolyKernel";"3.0";"0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedPrecision";"0.981863464608062";"1.0";"Text";"30";"10";"PolyKernel";"3.0";"0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedRecall";"0.9848523786709211";"1.0";"Text";"30";"10";"PolyKernel";"3.0";"0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedFMeasure";"0.9989747070993276";"1.0";"Text";"30";"10";"PolyKernel";"3.0";"0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedAccuracy";"0.5321731341985535";"1.0";"Text";"30";"10";"PolyKernel";"3.0";"0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedPrecision";"0.6061658377191809";"1.0";"Text";"30";"10";"PolyKernel";"3.0";"0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedRecall";"0.5853352570238186";"1.0";"Text";"30";"10";"PolyKernel";"3.0";"0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedFMeasure";"0.8888591976932153";"1.0";"Text";"30";"10";"PolyKernel";"3.0";"0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedAccuracy";"0.9765192853712972";"1.0";"Text";"30";"10";"PolyKernel";"5.0";"0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedPrecision";"0.9838436051838004";"1.0";"Text";"30";"10";"PolyKernel";"5.0";"0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedRecall";"0.9843565424623607";"1.0";"Text";"30";"10";"PolyKernel";"5.0";"0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedFMeasure";"0.9989711934156379";"1.0";"Text";"30";"10";"PolyKernel";"5.0";"0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedAccuracy";"0.52112218068873";"1.0";"Text";"30";"10";"PolyKernel";"5.0";"0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedPrecision";"0.6105623351478283";"1.0";"Text";"30";"10";"PolyKernel";"5.0";"0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedRecall";"0.5723343210421235";"1.0";"Text";"30";"10";"PolyKernel";"5.0";"0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedFMeasure";"0.8872421616855151";"1.0";"Text";"30";"10";"PolyKernel";"5.0";"0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedAccuracy";"0.9765192853712972";"1.0";"Text";"30";"10";"PolyKernel";"7.0";"0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedPrecision";"0.9838436051838004";"1.0";"Text";"30";"10";"PolyKernel";"7.0";"0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedRecall";"0.9843565424623607";"1.0";"Text";"30";"10";"PolyKernel";"7.0";"0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedFMeasure";"0.9989711934156379";"1.0";"Text";"30";"10";"PolyKernel";"7.0";"0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedAccuracy";"0.52034795380265";"1.0";"Text";"30";"10";"PolyKernel";"7.0";"0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedPrecision";"0.6096687897007833";"1.0";"Text";"30";"10";"PolyKernel";"7.0";"0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedRecall";"0.5716161805389041";"1.0";"Text";"30";"10";"PolyKernel";"7.0";"0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedFMeasure";"0.8872915599269022";"1.0";"Text";"30";"10";"PolyKernel";"7.0";"0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedAccuracy";"0.9765192853712972";"1.0";"Text";"30";"10";"PolyKernel";"9.0";"0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedPrecision";"0.9838436051838004";"1.0";"Text";"30";"10";"PolyKernel";"9.0";"0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedRecall";"0.9843565424623607";"1.0";"Text";"30";"10";"PolyKernel";"9.0";"0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedFMeasure";"0.9989711934156379";"1.0";"Text";"30";"10";"PolyKernel";"9.0";"0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedAccuracy";"0.5200184591256751";"1.0";"Text";"30";"10";"PolyKernel";"9.0";"0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedPrecision";"0.6102177901251316";"1.0";"Text";"30";"10";"PolyKernel";"9.0";"0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedRecall";"0.5713995427572749";"1.0";"Text";"30";"10";"PolyKernel";"9.0";"0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedFMeasure";"0.8869948041524858";"1.0";"Text";"30";"10";"PolyKernel";"9.0";"0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedAccuracy";"0.9765192853712972";"1.0";"Text";"30";"10";"PolyKernel";"11.0";"0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedPrecision";"0.9838436051838004";"1.0";"Text";"30";"10";"PolyKernel";"11.0";"0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedRecall";"0.9843565424623607";"1.0";"Text";"30";"10";"PolyKernel";"11.0";"0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedFMeasure";"0.9989711934156379";"1.0";"Text";"30";"10";"PolyKernel";"11.0";"0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedAccuracy";"0.5205841787774758";"1.0";"Text";"30";"10";"PolyKernel";"11.0";"0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedPrecision";"0.6107158864000569";"1.0";"Text";"30";"10";"PolyKernel";"11.0";"0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedRecall";"0.5719014202847157";"1.0";"Text";"30";"10";"PolyKernel";"11.0";"0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedFMeasure";"0.8869038210549247";"1.0";"Text";"30";"10";"PolyKernel";"11.0";"0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedAccuracy";"0.16723531142495027";"1.0";"Text";"30";"10";"RBFKernel";"-1.0";"-9.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedPrecision";"0.1993029150823828";"1.0";"Text";"30";"10";"RBFKernel";"-1.0";"-9.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedRecall";"0.20358851195713243";"1.0";"Text";"30";"10";"RBFKernel";"-1.0";"-9.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedFMeasure";"0.6439006779893981";"1.0";"Text";"30";"10";"RBFKernel";"-1.0";"-9.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedAccuracy";"0.15924869337979114";"1.0";"Text";"30";"10";"RBFKernel";"-1.0";"-9.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedPrecision";"0.19281842818428177";"1.0";"Text";"30";"10";"RBFKernel";"-1.0";"-9.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedRecall";"0.19672645005664052";"1.0";"Text";"30";"10";"RBFKernel";"-1.0";"-9.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedFMeasure";"0.6279478695504493";"1.0";"Text";"30";"10";"RBFKernel";"-1.0";"-9.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedAccuracy";"0.16370462158247334";"1.0";"Text";"30";"10";"RBFKernel";"-1.0";"-7.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedPrecision";"0.19676806083650192";"1.0";"Text";"30";"10";"RBFKernel";"-1.0";"-7.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedRecall";"0.20104786155062837";"1.0";"Text";"30";"10";"RBFKernel";"-1.0";"-7.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedFMeasure";"0.6351487754018791";"1.0";"Text";"30";"10";"RBFKernel";"-1.0";"-7.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedAccuracy";"0.1566886856368566";"1.0";"Text";"30";"10";"RBFKernel";"-1.0";"-7.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedPrecision";"0.19092140921409206";"1.0";"Text";"30";"10";"RBFKernel";"-1.0";"-7.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedRecall";"0.19489215886890107";"1.0";"Text";"30";"10";"RBFKernel";"-1.0";"-7.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedFMeasure";"0.6221730157492797";"1.0";"Text";"30";"10";"RBFKernel";"-1.0";"-7.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedAccuracy";"0.19590745518739824";"1.0";"Text";"30";"10";"RBFKernel";"-1.0";"-5.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedPrecision";"0.23201837769328262";"1.0";"Text";"30";"10";"RBFKernel";"-1.0";"-5.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedRecall";"0.23459702264751153";"1.0";"Text";"30";"10";"RBFKernel";"-1.0";"-5.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedFMeasure";"0.6841804984565676";"1.0";"Text";"30";"10";"RBFKernel";"-1.0";"-5.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedAccuracy";"0.17534528648857942";"1.0";"Text";"30";"10";"RBFKernel";"-1.0";"-5.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedPrecision";"0.21168699186991866";"1.0";"Text";"30";"10";"RBFKernel";"-1.0";"-5.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedRecall";"0.21368599099911978";"1.0";"Text";"30";"10";"RBFKernel";"-1.0";"-5.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedFMeasure";"0.6566833578133735";"1.0";"Text";"30";"10";"RBFKernel";"-1.0";"-5.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedAccuracy";"0.5131139100126743";"1.0";"Text";"30";"10";"RBFKernel";"-1.0";"-3.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedPrecision";"0.5694708491761724";"1.0";"Text";"30";"10";"RBFKernel";"-1.0";"-3.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedRecall";"0.5653785887236186";"1.0";"Text";"30";"10";"RBFKernel";"-1.0";"-3.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedFMeasure";"0.8579438050912152";"1.0";"Text";"30";"10";"RBFKernel";"-1.0";"-3.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedAccuracy";"0.35305573153134107";"1.0";"Text";"30";"10";"RBFKernel";"-1.0";"-3.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedPrecision";"0.40553523035230354";"1.0";"Text";"30";"10";"RBFKernel";"-1.0";"-3.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedRecall";"0.39645839523070514";"1.0";"Text";"30";"10";"RBFKernel";"-1.0";"-3.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedFMeasure";"0.7942311873240269";"1.0";"Text";"30";"10";"RBFKernel";"-1.0";"-3.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedAccuracy";"0.6648099551811362";"1.0";"Text";"30";"10";"RBFKernel";"-1.0";"-1.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedPrecision";"0.7126475634583758";"1.0";"Text";"30";"10";"RBFKernel";"-1.0";"-1.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedRecall";"0.721701330591645";"1.0";"Text";"30";"10";"RBFKernel";"-1.0";"-1.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedFMeasure";"0.9008381243602832";"1.0";"Text";"30";"10";"RBFKernel";"-1.0";"-1.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedAccuracy";"0.34104166666666647";"1.0";"Text";"30";"10";"RBFKernel";"-1.0";"-1.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedPrecision";"0.38167344173441736";"1.0";"Text";"30";"10";"RBFKernel";"-1.0";"-1.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedRecall";"0.38245983464266103";"1.0";"Text";"30";"10";"RBFKernel";"-1.0";"-1.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedFMeasure";"0.8019914547631457";"1.0";"Text";"30";"10";"RBFKernel";"-1.0";"-1.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedAccuracy";"0.3367707329606669";"1.0";"Text";"30";"10";"RBFKernel";"-1.0";"1.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedPrecision";"0.36650854455913967";"1.0";"Text";"30";"10";"RBFKernel";"-1.0";"1.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedRecall";"0.3771586457523558";"1.0";"Text";"30";"10";"RBFKernel";"-1.0";"1.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedFMeasure";"0.8066363032637085";"1.0";"Text";"30";"10";"RBFKernel";"-1.0";"1.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedAccuracy";"0.22030995934959363";"1.0";"Text";"30";"10";"RBFKernel";"-1.0";"1.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedPrecision";"0.2524721273271364";"1.0";"Text";"30";"10";"RBFKernel";"-1.0";"1.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedRecall";"0.2587218332325961";"1.0";"Text";"30";"10";"RBFKernel";"-1.0";"1.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedFMeasure";"0.7174334865743088";"1.0";"Text";"30";"10";"RBFKernel";"-1.0";"1.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedAccuracy";"0.31316089363990185";"1.0";"Text";"30";"10";"RBFKernel";"-1.0";"3.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedPrecision";"0.34321205774657604";"1.0";"Text";"30";"10";"RBFKernel";"-1.0";"3.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedRecall";"0.3533486947822885";"1.0";"Text";"30";"10";"RBFKernel";"-1.0";"3.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedFMeasure";"0.7880081412953872";"1.0";"Text";"30";"10";"RBFKernel";"-1.0";"3.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedAccuracy";"0.21492861982191264";"1.0";"Text";"30";"10";"RBFKernel";"-1.0";"3.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedPrecision";"0.24645975124246355";"1.0";"Text";"30";"10";"RBFKernel";"-1.0";"3.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedRecall";"0.25322702294748134";"1.0";"Text";"30";"10";"RBFKernel";"-1.0";"3.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedFMeasure";"0.7125237725398317";"1.0";"Text";"30";"10";"RBFKernel";"-1.0";"3.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedAccuracy";"0.1671334646025711";"1.0";"Text";"30";"10";"RBFKernel";"1.0";"-9.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedPrecision";"0.19914448669201523";"1.0";"Text";"30";"10";"RBFKernel";"1.0";"-9.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedRecall";"0.20350382361024896";"1.0";"Text";"30";"10";"RBFKernel";"1.0";"-9.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedFMeasure";"0.6435201604855929";"1.0";"Text";"30";"10";"RBFKernel";"1.0";"-9.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedAccuracy";"0.15863893728223016";"1.0";"Text";"30";"10";"RBFKernel";"1.0";"-9.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedPrecision";"0.1924119241192411";"1.0";"Text";"30";"10";"RBFKernel";"1.0";"-9.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedRecall";"0.19629541557388192";"1.0";"Text";"30";"10";"RBFKernel";"1.0";"-9.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedFMeasure";"0.6266320800767651";"1.0";"Text";"30";"10";"RBFKernel";"1.0";"-9.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedAccuracy";"0.22406074597139242";"1.0";"Text";"30";"10";"RBFKernel";"1.0";"-7.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedPrecision";"0.2619613434727503";"1.0";"Text";"30";"10";"RBFKernel";"1.0";"-7.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedRecall";"0.2639309729781064";"1.0";"Text";"30";"10";"RBFKernel";"1.0";"-7.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedFMeasure";"0.7124613171553054";"1.0";"Text";"30";"10";"RBFKernel";"1.0";"-7.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedAccuracy";"0.19496273712737147";"1.0";"Text";"30";"10";"RBFKernel";"1.0";"-7.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedPrecision";"0.23377371273712733";"1.0";"Text";"30";"10";"RBFKernel";"1.0";"-7.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedRecall";"0.23349027333747469";"1.0";"Text";"30";"10";"RBFKernel";"1.0";"-7.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedFMeasure";"0.6830701320874414";"1.0";"Text";"30";"10";"RBFKernel";"1.0";"-7.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedAccuracy";"0.6321922967338274";"1.0";"Text";"30";"10";"RBFKernel";"1.0";"-5.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedPrecision";"0.6840115260210302";"1.0";"Text";"30";"10";"RBFKernel";"1.0";"-5.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedRecall";"0.6854621686953893";"1.0";"Text";"30";"10";"RBFKernel";"1.0";"-5.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedFMeasure";"0.9006378451582958";"1.0";"Text";"30";"10";"RBFKernel";"1.0";"-5.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedAccuracy";"0.42192057772850433";"1.0";"Text";"30";"10";"RBFKernel";"1.0";"-5.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedPrecision";"0.47649853922625657";"1.0";"Text";"30";"10";"RBFKernel";"1.0";"-5.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedRecall";"0.46800638797484456";"1.0";"Text";"30";"10";"RBFKernel";"1.0";"-5.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedFMeasure";"0.833286468686402";"1.0";"Text";"30";"10";"RBFKernel";"1.0";"-5.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedAccuracy";"0.887073873370968";"1.0";"Text";"30";"10";"RBFKernel";"1.0";"-3.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedPrecision";"0.9059618608382313";"1.0";"Text";"30";"10";"RBFKernel";"1.0";"-3.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedRecall";"0.9138172636459474";"1.0";"Text";"30";"10";"RBFKernel";"1.0";"-3.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedFMeasure";"0.9775237659078805";"1.0";"Text";"30";"10";"RBFKernel";"1.0";"-3.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedAccuracy";"0.5410671355878689";"1.0";"Text";"30";"10";"RBFKernel";"1.0";"-3.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedPrecision";"0.5933370084249361";"1.0";"Text";"30";"10";"RBFKernel";"1.0";"-3.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedRecall";"0.5899817810579134";"1.0";"Text";"30";"10";"RBFKernel";"1.0";"-3.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedFMeasure";"0.894279632906581";"1.0";"Text";"30";"10";"RBFKernel";"1.0";"-3.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedAccuracy";"0.9771532694628193";"1.0";"Text";"30";"10";"RBFKernel";"1.0";"-1.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedPrecision";"0.9804760390391467";"1.0";"Text";"30";"10";"RBFKernel";"1.0";"-1.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedRecall";"0.9879185084979574";"1.0";"Text";"30";"10";"RBFKernel";"1.0";"-1.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedFMeasure";"0.9986838342507345";"1.0";"Text";"30";"10";"RBFKernel";"1.0";"-1.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedAccuracy";"0.510036551100511";"1.0";"Text";"30";"10";"RBFKernel";"1.0";"-1.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedPrecision";"0.5740223046280903";"1.0";"Text";"30";"10";"RBFKernel";"1.0";"-1.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedRecall";"0.5570897716562131";"1.0";"Text";"30";"10";"RBFKernel";"1.0";"-1.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedFMeasure";"0.873140452213844";"1.0";"Text";"30";"10";"RBFKernel";"1.0";"-1.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedAccuracy";"0.9781115063203251";"1.0";"Text";"30";"10";"RBFKernel";"1.0";"1.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedPrecision";"0.9800078056819258";"1.0";"Text";"30";"10";"RBFKernel";"1.0";"1.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedRecall";"0.9893826954614539";"1.0";"Text";"30";"10";"RBFKernel";"1.0";"1.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedFMeasure";"0.9989864633566514";"1.0";"Text";"30";"10";"RBFKernel";"1.0";"1.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedAccuracy";"0.3284645562219902";"1.0";"Text";"30";"10";"RBFKernel";"1.0";"1.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedPrecision";"0.3637880286877913";"1.0";"Text";"30";"10";"RBFKernel";"1.0";"1.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedRecall";"0.3682850550376003";"1.0";"Text";"30";"10";"RBFKernel";"1.0";"1.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedFMeasure";"0.8056566569905889";"1.0";"Text";"30";"10";"RBFKernel";"1.0";"1.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedAccuracy";"0.9781115063203251";"1.0";"Text";"30";"10";"RBFKernel";"1.0";"3.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedPrecision";"0.9800078056819258";"1.0";"Text";"30";"10";"RBFKernel";"1.0";"3.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedRecall";"0.9893826954614539";"1.0";"Text";"30";"10";"RBFKernel";"1.0";"3.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedFMeasure";"0.9989864633566514";"1.0";"Text";"30";"10";"RBFKernel";"1.0";"3.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedAccuracy";"0.2869881877056972";"1.0";"Text";"30";"10";"RBFKernel";"1.0";"3.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedPrecision";"0.31905075854750065";"1.0";"Text";"30";"10";"RBFKernel";"1.0";"3.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedRecall";"0.3268621868271009";"1.0";"Text";"30";"10";"RBFKernel";"1.0";"3.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedFMeasure";"0.780470144197467";"1.0";"Text";"30";"10";"RBFKernel";"1.0";"3.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedAccuracy";"0.2320647745790332";"1.0";"Text";"30";"10";"RBFKernel";"3.0";"-9.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedPrecision";"0.2715462610899873";"1.0";"Text";"30";"10";"RBFKernel";"3.0";"-9.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedRecall";"0.27241497318359886";"1.0";"Text";"30";"10";"RBFKernel";"3.0";"-9.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedFMeasure";"0.7196311243108319";"1.0";"Text";"30";"10";"RBFKernel";"3.0";"-9.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedAccuracy";"0.1972014130855596";"1.0";"Text";"30";"10";"RBFKernel";"3.0";"-9.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedPrecision";"0.23705962059620594";"1.0";"Text";"30";"10";"RBFKernel";"3.0";"-9.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedRecall";"0.2366438580060886";"1.0";"Text";"30";"10";"RBFKernel";"3.0";"-9.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedFMeasure";"0.6823860192281466";"1.0";"Text";"30";"10";"RBFKernel";"3.0";"-9.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedAccuracy";"0.6462040084508275";"1.0";"Text";"30";"10";"RBFKernel";"3.0";"-7.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedPrecision";"0.6964958536995205";"1.0";"Text";"30";"10";"RBFKernel";"3.0";"-7.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedRecall";"0.7000262820866978";"1.0";"Text";"30";"10";"RBFKernel";"3.0";"-7.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedFMeasure";"0.9061228863173827";"1.0";"Text";"30";"10";"RBFKernel";"3.0";"-7.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedAccuracy";"0.43722835937774945";"1.0";"Text";"30";"10";"RBFKernel";"3.0";"-7.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedPrecision";"0.4913109336685691";"1.0";"Text";"30";"10";"RBFKernel";"3.0";"-7.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedRecall";"0.48238014461276507";"1.0";"Text";"30";"10";"RBFKernel";"3.0";"-7.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedFMeasure";"0.8457689930585051";"1.0";"Text";"30";"10";"RBFKernel";"3.0";"-7.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedAccuracy";"0.8840050614548041";"1.0";"Text";"30";"10";"RBFKernel";"3.0";"-5.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedPrecision";"0.9009250432986442";"1.0";"Text";"30";"10";"RBFKernel";"3.0";"-5.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedRecall";"0.9091594732608473";"1.0";"Text";"30";"10";"RBFKernel";"3.0";"-5.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedFMeasure";"0.979372959209182";"1.0";"Text";"30";"10";"RBFKernel";"3.0";"-5.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedAccuracy";"0.5405858031898662";"1.0";"Text";"30";"10";"RBFKernel";"3.0";"-5.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedPrecision";"0.5944809510365826";"1.0";"Text";"30";"10";"RBFKernel";"3.0";"-5.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedRecall";"0.5918266762942045";"1.0";"Text";"30";"10";"RBFKernel";"3.0";"-5.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedFMeasure";"0.8911810568144592";"1.0";"Text";"30";"10";"RBFKernel";"3.0";"-5.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedAccuracy";"0.9741551340579977";"1.0";"Text";"30";"10";"RBFKernel";"3.0";"-3.0"
