Machine Learner	Subset Type	Measure Name	Measure Value	Measure Ideal Value	Dataset	Kernel	C	Gamma
HMC-LP-SMO	Train	ExampleBasedRecall	0.874725244072524	1,000	Full	RBFKernel	1	-5
HMC-LP-SMO	Train	ExampleBasedFMeasure	0.947167036483965	1,000	Full	RBFKernel	1	-5
HMC-LP-SMO	Test	ExampleBasedAccuracy	0.784306064306064	1,000	Full	RBFKernel	1	-5
HMC-LP-SMO	Test	ExampleBasedPrecision	0.831187084520417	1,000	Full	RBFKernel	1	-5
HMC-LP-SMO	Test	ExampleBasedRecall	0.814112060778727	1,000	Full	RBFKernel	1	-5
HMC-LP-SMO	Test	ExampleBasedFMeasure	0.924383234025526	1,000	Full	RBFKernel	1	-5
HMC-LP-SMO	Train	ExampleBasedAccuracy	0.971866182572614	1,000	Full	RBFKernel	1	-3
HMC-LP-SMO	Train	ExampleBasedPrecision	0.986681650530198	1,000	Full	RBFKernel	1	-3
HMC-LP-SMO	Train	ExampleBasedRecall	0.981494944211994	1,000	Full	RBFKernel	1	-3
HMC-LP-SMO	Train	ExampleBasedFMeasure	0.985462138621138	1,000	Full	RBFKernel	1	-3
HMC-LP-SMO	Test	ExampleBasedAccuracy	0.815616605616605	1,000	Full	RBFKernel	1	-3
HMC-LP-SMO	Test	ExampleBasedPrecision	0.864572649572649	1,000	Full	RBFKernel	1	-3
HMC-LP-SMO	Test	ExampleBasedRecall	0.84062678062678	1,000	Full	RBFKernel	1	-3
HMC-LP-SMO	Test	ExampleBasedFMeasure	0.933572352888657	1,000	Full	RBFKernel	1	-3
HMC-LP-SMO	Train	ExampleBasedAccuracy	0.992704011065007	1,000	Full	RBFKernel	1	-1
HMC-LP-SMO	Train	ExampleBasedPrecision	0.996255186721991	1,000	Full	RBFKernel	1	-1
HMC-LP-SMO	Train	ExampleBasedRecall	0.996435843793584	1,000	Full	RBFKernel	1	-1
HMC-LP-SMO	Train	ExampleBasedFMeasure	0.997747083808799	1,000	Full	RBFKernel	1	-1
HMC-LP-SMO	Test	ExampleBasedAccuracy	0.731282277393388	1,000	Full	RBFKernel	1	-1
HMC-LP-SMO	Test	ExampleBasedPrecision	0.78494301994302	1,000	Full	RBFKernel	1	-1
HMC-LP-SMO	Test	ExampleBasedRecall	0.766699905033238	1,000	Full	RBFKernel	1	-1
HMC-LP-SMO	Test	ExampleBasedFMeasure	0.903865118971937	1,000	Full	RBFKernel	1	-1
HMC-LP-SMO	Train	ExampleBasedAccuracy	0.992704011065007	1,000	Full	RBFKernel	1	1
HMC-LP-SMO	Train	ExampleBasedPrecision	0.996255186721991	1,000	Full	RBFKernel	1	1
HMC-LP-SMO	Train	ExampleBasedRecall	0.996435843793584	1,000	Full	RBFKernel	1	1
HMC-LP-SMO	Train	ExampleBasedFMeasure	0.997747083808799	1,000	Full	RBFKernel	1	1
HMC-LP-SMO	Test	ExampleBasedAccuracy	0.439064654481321	1,000	Full	RBFKernel	1	1
HMC-LP-SMO	Test	ExampleBasedPrecision	0.500940170940171	1,000	Full	RBFKernel	1	1
HMC-LP-SMO	Test	ExampleBasedRecall	0.47497150997151	1,000	Full	RBFKernel	1	1
HMC-LP-SMO	Test	ExampleBasedFMeasure	0.765739169050572	1,000	Full	RBFKernel	1	1
HMC-LP-SMO	Train	ExampleBasedAccuracy	0.992704011065007	1,000	Full	RBFKernel	1	3
HMC-LP-SMO	Train	ExampleBasedPrecision	0.996255186721991	1,000	Full	RBFKernel	1	3
HMC-LP-SMO	Train	ExampleBasedRecall	0.996435843793584	1,000	Full	RBFKernel	1	3
HMC-LP-SMO	Train	ExampleBasedFMeasure	0.997747083808799	1,000	Full	RBFKernel	1	3
HMC-LP-SMO	Test	ExampleBasedAccuracy	0.396349113849113	1,000	Full	RBFKernel	1	3
HMC-LP-SMO	Test	ExampleBasedPrecision	0.460721747388414	1,000	Full	RBFKernel	1	3
HMC-LP-SMO	Test	ExampleBasedRecall	0.437516619183285	1,000	Full	RBFKernel	1	3
HMC-LP-SMO	Test	ExampleBasedFMeasure	0.722478336518906	1,000	Full	RBFKernel	1	3
HMC-LP-SMO	Train	ExampleBasedAccuracy	0.735767068510973	1,000	Full	RBFKernel	3	-9
HMC-LP-SMO	Train	ExampleBasedPrecision	0.807244550369786	1,000	Full	RBFKernel	3	-9
HMC-LP-SMO	Train	ExampleBasedRecall	0.7593983418565	1,000	Full	RBFKernel	3	-9
HMC-LP-SMO	Train	ExampleBasedFMeasure	0.91077938458247	1,000	Full	RBFKernel	3	-9
HMC-LP-SMO	Test	ExampleBasedAccuracy	0.658223443223443	1,000	Full	RBFKernel	3	-9
HMC-LP-SMO	Test	ExampleBasedPrecision	0.734990503323836	1,000	Full	RBFKernel	3	-9
HMC-LP-SMO	Test	ExampleBasedRecall	0.684748338081671	1,000	Full	RBFKernel	3	-9
HMC-LP-SMO	Test	ExampleBasedFMeasure	0.880311335360022	1,000	Full	RBFKernel	3	-9
HMC-LP-SMO	Train	ExampleBasedAccuracy	0.86355032242999	1,000	Full	RBFKernel	3	-7
HMC-LP-SMO	Train	ExampleBasedPrecision	0.903331675868454	1,000	Full	RBFKernel	3	-7
HMC-LP-SMO	Train	ExampleBasedRecall	0.886487331473732	1,000	Full	RBFKernel	3	-7
HMC-LP-SMO	Train	ExampleBasedFMeasure	0.948594036557036	1,000	Full	RBFKernel	3	-7
HMC-LP-SMO	Test	ExampleBasedAccuracy	0.783071496404829	1,000	Full	RBFKernel	3	-7
HMC-LP-SMO	Test	ExampleBasedPrecision	0.829952516619183	1,000	Full	RBFKernel	3	-7
HMC-LP-SMO	Test	ExampleBasedRecall	0.814159544159544	1,000	Full	RBFKernel	3	-7
HMC-LP-SMO	Test	ExampleBasedFMeasure	0.923317781965509	1,000	Full	RBFKernel	3	-7
HMC-LP-SMO	Train	ExampleBasedAccuracy	0.963404333794375	1,000	Full	RBFKernel	3	-5
HMC-LP-SMO	Train	ExampleBasedPrecision	0.979746715076071	1,000	Full	RBFKernel	3	-5
HMC-LP-SMO	Train	ExampleBasedRecall	0.974684274755927	1,000	Full	RBFKernel	3	-5
HMC-LP-SMO	Train	ExampleBasedFMeasure	0.982630102054222	1,000	Full	RBFKernel	3	-5
HMC-LP-SMO	Test	ExampleBasedAccuracy	0.806214896214896	1,000	Full	RBFKernel	3	-5
HMC-LP-SMO	Test	ExampleBasedPrecision	0.856842355175688	1,000	Full	RBFKernel	3	-5
HMC-LP-SMO	Test	ExampleBasedRecall	0.833575498575498	1,000	Full	RBFKernel	3	-5
HMC-LP-SMO	Test	ExampleBasedFMeasure	0.931027582924322	1,000	Full	RBFKernel	3	-5
HMC-LP-SMO	Train	ExampleBasedAccuracy	0.992704011065007	1,000	Full	RBFKernel	3	-3
HMC-LP-SMO	Train	ExampleBasedPrecision	0.996255186721991	1,000	Full	RBFKernel	3	-3
HMC-LP-SMO	Train	ExampleBasedRecall	0.996435843793584	1,000	Full	RBFKernel	3	-3
HMC-LP-SMO	Train	ExampleBasedFMeasure	0.997747083808799	1,000	Full	RBFKernel	3	-3
HMC-LP-SMO	Test	ExampleBasedAccuracy	0.807919549586216	1,000	Full	RBFKernel	3	-3
HMC-LP-SMO	Test	ExampleBasedPrecision	0.858224121557455	1,000	Full	RBFKernel	3	-3
HMC-LP-SMO	Test	ExampleBasedRecall	0.84068376068376	1,000	Full	RBFKernel	3	-3
HMC-LP-SMO	Test	ExampleBasedFMeasure	0.927488451886278	1,000	Full	RBFKernel	3	-3
HMC-LP-SMO	Train	ExampleBasedAccuracy	0.992704011065007	1,000	Full	RBFKernel	3	-1
HMC-LP-SMO	Train	ExampleBasedPrecision	0.996255186721991	1,000	Full	RBFKernel	3	-1
HMC-LP-SMO	Train	ExampleBasedRecall	0.996435843793584	1,000	Full	RBFKernel	3	-1
HMC-LP-SMO	Train	ExampleBasedFMeasure	0.997747083808799	1,000	Full	RBFKernel	3	-1
HMC-LP-SMO	Test	ExampleBasedAccuracy	0.731282277393388	1,000	Full	RBFKernel	3	-1
HMC-LP-SMO	Test	ExampleBasedPrecision	0.78494301994302	1,000	Full	RBFKernel	3	-1
HMC-LP-SMO	Test	ExampleBasedRecall	0.766699905033238	1,000	Full	RBFKernel	3	-1
HMC-LP-SMO	Test	ExampleBasedFMeasure	0.903865118971937	1,000	Full	RBFKernel	3	-1
HMC-LP-SMO	Train	ExampleBasedAccuracy	0.992704011065007	1,000	Full	RBFKernel	3	1
HMC-LP-SMO	Train	ExampleBasedPrecision	0.996255186721991	1,000	Full	RBFKernel	3	1
HMC-LP-SMO	Train	ExampleBasedRecall	0.996435843793584	1,000	Full	RBFKernel	3	1
HMC-LP-SMO	Train	ExampleBasedFMeasure	0.997747083808799	1,000	Full	RBFKernel	3	1
HMC-LP-SMO	Test	ExampleBasedAccuracy	0.439064654481321	1,000	Full	RBFKernel	3	1
HMC-LP-SMO	Test	ExampleBasedPrecision	0.500940170940171	1,000	Full	RBFKernel	3	1
HMC-LP-SMO	Test	ExampleBasedRecall	0.47497150997151	1,000	Full	RBFKernel	3	1
HMC-LP-SMO	Test	ExampleBasedFMeasure	0.765739169050572	1,000	Full	RBFKernel	3	1
HMC-LP-SMO	Train	ExampleBasedAccuracy	0.992704011065007	1,000	Full	RBFKernel	3	3
HMC-LP-SMO	Train	ExampleBasedPrecision	0.996255186721991	1,000	Full	RBFKernel	3	3
HMC-LP-SMO	Train	ExampleBasedRecall	0.996435843793584	1,000	Full	RBFKernel	3	3
